canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,type,units,value
COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc1O,CHEMBL3818086,IC50,nM,1660.0,IC50,uM,1.66
COc1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(OC)c1O,CHEMBL3819231,IC50,nM,321.0,IC50,uM,0.321
O=C(/C=C/c1ccc(O)cc1)NCCC1CCN(Cc2ccccc2)CC1,CHEMBL3819320,IC50,nM,2200.0,IC50,uM,2.2
O=C(/C=C/c1ccc(O)c(O)c1)NCCC1CCN(Cc2ccccc2)CC1,CHEMBL3818992,IC50,nM,1450.0,IC50,uM,1.45
O=C(/C=C/c1ccccc1O)NCCC1CCN(Cc2ccccc2)CC1,CHEMBL3817981,IC50,nM,2680.0,IC50,uM,2.68
O=C(/C=C/c1ccccc1)NCCC1CCN(Cc2ccccc2)CC1,CHEMBL3819548,IC50,nM,411.0,IC50,uM,0.411
COc1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)ccc1OC(C)=O,CHEMBL3819383,IC50,nM,339.0,IC50,uM,0.339
COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc1OC,CHEMBL3818689,IC50,nM,526.0,IC50,uM,0.526
COc1cccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c1,CHEMBL3818512,IC50,nM,690.0,IC50,uM,0.69
COc1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(OC)c1OC,CHEMBL3819083,IC50,nM,234.0,IC50,uM,0.234
O=C(/C=C/c1ccc(F)cc1)NCCC1CCN(Cc2ccccc2)CC1,CHEMBL3818332,IC50,nM,3300.0,IC50,uM,3.3
O=C(/C=C/c1ccc(Cl)cc1)NCCC1CCN(Cc2ccccc2)CC1,CHEMBL3818990,IC50,nM,362.0,IC50,uM,0.362
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)NCCC1CCN(Cc2ccccc2)CC1,CHEMBL3818782,IC50,nM,337.0,IC50,uM,0.337
COc1cc(CCC(=O)NCCC2CCN(Cc3ccccc3)CC2)ccc1O,CHEMBL3818250,IC50,nM,5320.0,IC50,uM,5.32
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,IC50,nM,30.8,IC50,uM,0.0308
O=C(CC1CCN(Cc2ccccc2)CC1)NCCc1c[nH]c2ccccc12,CHEMBL3822559,IC50,nM,3800.0,IC50,uM,3.8
Cc1ccccc1CN1CCC(CC(=O)NCCc2c[nH]c3ccccc23)CC1,CHEMBL3824239,IC50,nM,1540.0,IC50,uM,1.54
COc1ccc2[nH]cc(CCNC(=O)CC3CCN(Cc4ccccc4C)CC3)c2c1,CHEMBL3823317,IC50,nM,3600.0,IC50,uM,3.6
Cc1cccc(CN2CCC(CC(=O)NCCc3c[nH]c4ccccc34)CC2)c1,CHEMBL3823464,IC50,nM,4630.0,IC50,uM,4.63
COc1ccc2[nH]cc(CCNC(=O)CC3CCN(Cc4cccc(C)c4)CC3)c2c1,CHEMBL3823538,IC50,nM,13500.0,IC50,uM,13.5
Cc1ccc(CN2CCC(CC(=O)NCCc3c[nH]c4ccccc34)CC2)cc1,CHEMBL3822670,IC50,nM,4940.0,IC50,uM,4.94
COc1ccc2[nH]cc(CCNC(=O)CC3CCN(Cc4ccc(C)cc4)CC3)c2c1,CHEMBL3822790,IC50,nM,9260.0,IC50,uM,9.26
O=C(NCCc1c[nH]c2ccccc12)C1CCN(Cc2ccccc2)CC1,CHEMBL3824057,IC50,nM,7850.0,IC50,uM,7.85
COc1ccc2[nH]cc(CCNC(=O)C3CCN(Cc4ccccc4)CC3)c2c1,CHEMBL3824362,IC50,nM,12220.0,IC50,uM,12.22
Cc1ccccc1CN1CCC(C(=O)NCCc2c[nH]c3ccccc23)CC1,CHEMBL3822890,IC50,nM,3560.0,IC50,uM,3.56
COc1ccc2[nH]cc(CCNC(=O)C3CCN(Cc4ccccc4C)CC3)c2c1,CHEMBL3823578,IC50,nM,7420.0,IC50,uM,7.42
O=C(CCc1c[nH]c2ccccc12)NC1CCN(Cc2ccccc2)CC1,CHEMBL3823197,IC50,nM,8320.0,IC50,uM,8.32
O=C(CCc1c[nH]c2ccccc12)NCCC1CCN(Cc2ccccc2)CC1,CHEMBL3824248,IC50,nM,273.0,IC50,uM,0.273
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,IC50,nM,120.0,IC50,uM,0.12
Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,IC50,nM,450.0,IC50,uM,0.45
Cc1cc(=O)oc2cc(OCCCN(C)Cc3cccc(OC(=O)NCCCCCc4ccccc4)c3)ccc12,CHEMBL3828259,IC50,nM,80.5,IC50,nM,80.5
CN(CCCOc1ccc2c3c(c(=O)oc2c1)CCCC3)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,CHEMBL3827734,IC50,nM,89.9,IC50,nM,89.9
CN(CCCOc1ccc2c(c1)oc(=O)c1ccccc12)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,CHEMBL3827064,IC50,nM,390.0,IC50,nM,390.0
CN(CCCOc1ccc2cc(-c3ccccc3)c(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,CHEMBL3828631,IC50,nM,125.0,IC50,nM,125.0
COc1ccc(-c2cc3ccc(OCCCN(C)Cc4cccc(OC(=O)NCCCCCc5ccccc5)c4)cc3oc2=O)cc1,CHEMBL3827589,IC50,nM,312.0,IC50,nM,312.0
CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-],CHEMBL812,IC50,nM,350.0,IC50,uM,0.35
CCCCCCCCCC(C)C1OCc2c[n+](C)c(C)c(OC(=O)N(C)C)c2CO1.[Br-],CHEMBL3828679,IC50,nM,460.0,IC50,uM,0.46
CCCCCCCCC1OCc2c[n+](C)c(C)c(OC(=O)N(C)C)c2CO1.[Br-],CHEMBL3827011,IC50,nM,1300.0,IC50,uM,1.3
CCCCCCCC1OCc2c[n+](C)c(C)c(OC(=O)N(C)C)c2CO1.[Br-],CHEMBL3828028,IC50,nM,2100.0,IC50,uM,2.1
Cc1c(OC(=O)N(C)C)c2c(c[n+]1C)COC(C(C)(C)C)OC2.[Br-],CHEMBL3827624,IC50,nM,110000.0,IC50,uM,110.0
Cc1c(OC(=O)N(C)C)c2c(c[n+]1C)COC(C(C)C)OC2.[Br-],CHEMBL3827347,IC50,nM,260000.0,IC50,uM,260.0
CCCC1OCc2c[n+](C)c(C)c(OC(=O)N(C)C)c2CO1.[Br-],CHEMBL3827449,IC50,nM,140000.0,IC50,uM,140.0
CCC1OCc2c[n+](C)c(C)c(OC(=O)N(C)C)c2CO1.[Br-],CHEMBL3828273,IC50,nM,280000.0,IC50,uM,280.0
Cc1c(OC(=O)N(C)C)c2c(c[n+]1C)COC(C)(C)OC2.[Br-],CHEMBL3828739,IC50,nM,500000.0,IC50,uM,500.0
Cc1c(OC(=O)N(C)C)c2c(c[n+]1C)COC(C)OC2.[Br-],CHEMBL3828644,IC50,nM,150000.0,IC50,uM,150.0
Cc1c(OC(=O)N(C)C)c2c(c[n+]1C)COCOC2.[Br-],CHEMBL3827856,IC50,nM,130000.0,IC50,uM,130.0
COc1ccc(-c2cc3cc(OCCCN(C)Cc4cccc(OC(=O)NCCCCCc5ccccc5)c4)ccc3oc2=O)cc1,CHEMBL3827058,IC50,nM,179.0,IC50,nM,179.0
CN(CCCOc1ccc2cc(-c3ccc(Cl)cc3)c(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,CHEMBL3827189,IC50,nM,900.0,IC50,nM,900.0
CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,CHEMBL440526,IC50,nM,37.4,IC50,nM,37.4
CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1,CHEMBL3827288,IC50,nM,21.6,IC50,nM,21.6
CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4cccnc4oc3c2)c1,CHEMBL128390,IC50,nM,13.0,IC50,nM,13.0
CN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCCc2ccccc2)c1,CHEMBL3827432,IC50,nM,109.0,IC50,nM,109.0
CN(CCCCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,CHEMBL3828293,IC50,nM,88.1,IC50,nM,88.1
CCCCCCCNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3ccc(=O)oc3c2)c1,CHEMBL3828693,IC50,nM,11.3,IC50,nM,11.3
CCCCCCCNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1,CHEMBL3827610,IC50,nM,18.3,IC50,nM,18.3
CCCCCCCNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3c(c2)Oc2ncccc2C3)c1,CHEMBL3827044,IC50,nM,6.92,IC50,nM,6.92
O=C(NCCCCCc1ccccc1)Oc1ccc(Cn2cc(COc3ccc4ccc(=O)oc4c3)nn2)cc1,CHEMBL3828054,IC50,nM,255.0,IC50,nM,255.0
O=C(NCCCCCc1ccccc1)Oc1cccc(Cn2cc(COc3ccc4ccc(=O)oc4c3)nn2)c1,CHEMBL3827220,IC50,nM,922.0,IC50,nM,922.0
CCCCCCCNC(=O)Oc1ccc(Cn2cc(COc3ccc4ccc(=O)oc4c3)nn2)cc1,CHEMBL3828696,IC50,nM,214.0,IC50,nM,214.0
CCCCCCCNC(=O)Oc1cccc(Cn2cc(COc3ccc4ccc(=O)oc4c3)nn2)c1,CHEMBL3827284,IC50,nM,1044.0,IC50,nM,1044.0
O=C(NCCCCCc1ccccc1)Oc1ccc(-n2cc(COc3ccc4ccc(=O)oc4c3)nn2)cc1,CHEMBL3827950,IC50,nM,47900.0,IC50,nM,47900.0
O=C(NCCCCCc1ccccc1)Oc1cccc(-n2cc(COc3ccc4ccc(=O)oc4c3)nn2)c1,CHEMBL3828281,IC50,nM,1175.0,IC50,nM,1175.0
CCCCCCCNC(=O)Oc1ccc(-n2cc(COc3ccc4ccc(=O)oc4c3)nn2)cc1,CHEMBL3826998,IC50,nM,157500.0,IC50,nM,157500.0
CCCCCCCNC(=O)Oc1cccc(-n2cc(COc3ccc4ccc(=O)oc4c3)nn2)c1,CHEMBL3828443,IC50,nM,702.0,IC50,nM,702.0
CCCCCCc1ccc(NC(=O)Oc2cccc(CN(C)CCCOc3ccc4ccc(=O)oc4c3)c2)cc1,CHEMBL3827765,IC50,nM,3800.0,IC50,nM,3800.0
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,CHEMBL636,IC50,nM,1535.0,IC50,nM,1535.0
NC(=O)c1cc[n+](CCCCC[n+]2cccc(NC(=O)/C=N\O)c2)cc1.[Br-].[Br-],CHEMBL3828586,IC50,nM,770000.0,IC50,mM,0.77
NC(=O)c1cc[n+](CCCC[n+]2cccc(NC(=O)/C=N\O)c2)cc1.[Br-].[Br-],CHEMBL3828385,IC50,nM,1560000.0,IC50,mM,1.56
NC(=O)c1cc[n+](CCC[n+]2cccc(NC(=O)/C=N\O)c2)cc1.[Br-].[Br-],CHEMBL3828381,IC50,nM,1670000.0,IC50,mM,1.67
NC(=O)c1cc[n+](CC[n+]2cccc(NC(=O)/C=N\O)c2)cc1.[Br-].[Br-],CHEMBL3827575,IC50,nM,1870000.0,IC50,mM,1.87
C[n+]1ccccc1/C=N/O.[Cl-],CHEMBL748,IC50,nM,1210000.0,IC50,mM,1.21
O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1.[Cl-].[Cl-],CHEMBL291233,IC50,nM,910000.0,IC50,mM,0.91
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,IC50,nM,10.0,IC50,uM,0.01
CN(Cc1ccccc1)Cc1ccc(NC(=O)/C=C/c2cccc(O)c2)cc1,CHEMBL3949439,IC50,nM,3490.0,IC50,uM,3.49
COc1ccc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)cc1,CHEMBL3978533,IC50,nM,5760.0,IC50,uM,5.76
COc1cccc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)c1,CHEMBL3919086,IC50,nM,4670.0,IC50,uM,4.67
COc1cc(/C=C/C(=O)Nc2cccc(CN(C)Cc3ccccc3)c2)ccc1O,CHEMBL3945872,IC50,nM,5990.0,IC50,uM,5.99
COc1ccc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)cc1OC,CHEMBL3917990,IC50,nM,3980.0,IC50,uM,3.98
COc1ccc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)c(OC)c1,CHEMBL3936989,IC50,nM,8730.0,IC50,uM,8.73
O=C(/C=C/c1ccc(O)c(O)c1)NCCC1CCN(Cc2ccccc2)CC1,CHEMBL3818992,IC50,nM,1750.0,IC50,uM,1.75
O=C(/C=C/c1ccc(O)cc1O)NCCC1CCN(Cc2ccccc2)CC1,CHEMBL3965783,IC50,nM,990.0,IC50,uM,0.99
O=C(/C=C/c1ccc(O)cc1)NCCC1CCN(Cc2ccccc2)CC1,CHEMBL3819320,IC50,nM,1010.0,IC50,uM,1.01
O=C(/C=C/c1cccc(O)c1)NCCC1CCN(Cc2ccccc2)CC1,CHEMBL3892044,IC50,nM,1120.0,IC50,uM,1.12
COc1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)ccc1O,CHEMBL3818089,IC50,nM,390.0,IC50,uM,0.39
COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c(OC)c1,CHEMBL3916769,IC50,nM,630.0,IC50,uM,0.63
COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc1,CHEMBL3905695,IC50,nM,490.0,IC50,uM,0.49
COc1cccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c1,CHEMBL3818512,IC50,nM,750.0,IC50,uM,0.75
COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc1OC,CHEMBL3818689,IC50,nM,260.0,IC50,uM,0.26
C#CCN(Cc1ccc2cccc(O)c2n1)CC1CCN(Cc2ccccc2)CC1,CHEMBL3931599,IC50,nM,9700.0,IC50,uM,9.7
C#CCN(CCC1CCN(Cc2ccccc2)CC1)Cc1ccc2cccc(O)c2n1,CHEMBL3892118,IC50,nM,4100.0,IC50,uM,4.1
C#CCN(CCCC1CCN(Cc2ccccc2)CC1)Cc1ccc2cccc(O)c2n1,CHEMBL3961103,IC50,nM,1500.0,IC50,uM,1.5
C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)C1CCN(Cc2ccccc2)CC1,CHEMBL3901082,IC50,nM,64200.0,IC50,uM,64.2
C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)CC1CCN(Cc2ccccc2)CC1,CHEMBL3972214,IC50,nM,3300.0,IC50,uM,3.3
C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)CCC1CCN(Cc2ccccc2)CC1,CHEMBL3910142,IC50,nM,29.0,IC50,uM,0.029
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,IC50,nM,9.0,IC50,uM,0.009
C#CCN(Cc1ccc(O)c2ncccc12)C(C#N)CCC1CCN(Cc2ccccc2)CC1,CHEMBL3291019,IC50,nM,350.0,IC50,uM,0.35
O=C(COc1ccccc1)N1CCN(C2CCN(Cc3ccccc3)CC2)CC1,CHEMBL3931517,IC50,nM,43000.0,IC50,uM,43.0
CCSc1nc2sc3c(c2c(=O)n1-c1ccccc1)CCN(Cc1ccccc1)C3,CHEMBL577016,IC50,nM,5100.0,IC50,uM,5.1
CCN1CCN(C2CCN(C(=O)COc3ccc(-c4ccccc4)cc3)CC2)CC1,CHEMBL3965046,IC50,nM,31000.0,IC50,uM,31.0
O=C(COc1ccc(Cl)cc1Cl)Nc1ccc(CN2CCCCC2)cc1,CHEMBL1459580,IC50,nM,30.0,IC50,uM,0.03
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,IC50,nM,90.0,IC50,uM,0.09
S=C1/C(=C/c2ccccc2)Oc2ccccc21,CHEMBL3957099,IC50,nM,6390.0,IC50,uM,6.39
CC(C)Cc1ccc(/C=C2\Oc3ccccc3C2=O)cc1,CHEMBL3950130,IC50,nM,980.0,IC50,uM,0.98
COc1ccc(/C=C2\Oc3ccccc3C2=O)cc1,CHEMBL611941,IC50,nM,1260.0,IC50,uM,1.26
CN(C)C(=O)Oc1cccc(C(=O)/C=C/c2ccc(O)cc2)c1,CHEMBL3921061,IC50,nM,870.0,IC50,uM,0.87
COc1ccc(/C=C/C(=O)c2cccc(OC(=O)N(C)C)c2)cc1,CHEMBL3948367,IC50,nM,8050.0,IC50,uM,8.05
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,CHEMBL636,IC50,nM,3120.0,IC50,uM,3.12
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3C)CC1)C2,CHEMBL353468,IC50,nM,243.0,IC50,uM,0.243
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(C)c3)CC1)C2,CHEMBL170946,IC50,nM,88.0,IC50,uM,0.088
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc(C)cc3)CC1)C2,CHEMBL354848,IC50,nM,127.0,IC50,uM,0.127
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3F)CC1)C2,CHEMBL3943450,IC50,nM,32.0,IC50,uM,0.032
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(F)c3)CC1)C2,CHEMBL3927363,IC50,nM,54.0,IC50,uM,0.054
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc(F)cc3)CC1)C2,CHEMBL3985059,IC50,nM,41.0,IC50,uM,0.041
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3Cl)CC1)C2,CHEMBL3933395,IC50,nM,97.0,IC50,uM,0.097
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(Cl)c3)CC1)C2,CHEMBL3960861,IC50,nM,114.0,IC50,uM,0.114
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc(Cl)cc3)CC1)C2,CHEMBL3926911,IC50,nM,2860.0,IC50,uM,2.86
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3C(F)(F)F)CC1)C2,CHEMBL3890758,IC50,nM,4870.0,IC50,uM,4.87
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(C(F)(F)F)c3)CC1)C2,CHEMBL3961494,IC50,nM,2120.0,IC50,uM,2.12
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc(C(F)(F)F)cc3)CC1)C2,CHEMBL3892502,IC50,nM,5430.0,IC50,uM,5.43
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3[N+](=O)[O-])CC1)C2,CHEMBL145361,IC50,nM,3110.0,IC50,uM,3.11
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc([N+](=O)[O-])c3)CC1)C2,CHEMBL435071,IC50,nM,652.0,IC50,uM,0.652
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc([N+](=O)[O-])cc3)CC1)C2,CHEMBL171048,IC50,nM,1910.0,IC50,uM,1.91
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccn3)CC1)C2,CHEMBL3910513,IC50,nM,147.0,IC50,uM,0.147
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ncccc3C)CC1)C2,CHEMBL3891369,IC50,nM,113.0,IC50,uM,0.113
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(C)n3)CC1)C2,CHEMBL3919441,IC50,nM,73.0,IC50,uM,0.073
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ncc(C)cc3C)CC1)C2,CHEMBL3900401,IC50,nM,814.0,IC50,uM,0.814
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(F)n3)CC1)C2,CHEMBL3928343,IC50,nM,195.0,IC50,uM,0.195
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(Cl)n3)CC1)C2,CHEMBL3944652,IC50,nM,883.0,IC50,uM,0.883
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(Br)n3)CC1)C2,CHEMBL3973337,IC50,nM,1980.0,IC50,uM,1.98
COC(=O)c1cccc(CN2CCC(CC3Cc4cc(OC)c(OC)cc4C3=O)CC2)n1,CHEMBL3889713,IC50,nM,5780.0,IC50,uM,5.78
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc4ccccc4n3)CC1)C2,CHEMBL3889625,IC50,nM,8430.0,IC50,uM,8.43
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc4cccc(O)c4n3)CC1)C2,CHEMBL3934564,IC50,nM,29800.0,IC50,uM,29.8
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc(O)c4ncccc34)CC1)C2,CHEMBL3950063,IC50,nM,20900.0,IC50,uM,20.9
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,IC50,nM,48.0,IC50,uM,0.048
Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,IC50,nM,459.0,IC50,uM,0.459
Cc1ccc(/C=C2\CN(Cc3cccc(C)c3)C/C(=C\c3ccc(C)cc3)C2=O)cc1,CHEMBL3984034,IC50,nM,3220.0,IC50,uM,3.22
O=C1/C(=C/c2ccccc2)CN(Cc2ccc3ccccc3c2)C/C1=C\c1ccccc1,CHEMBL3955393,IC50,nM,1930.0,IC50,uM,1.93
Cc1cccc(CN2C/C(=C\c3ccccc3)C(=O)/C(=C/c3ccccc3)C2)c1,CHEMBL3976003,IC50,nM,3180.0,IC50,uM,3.18
Cc1ccc(/C=C2\CN(Cc3ccc4ccccc4c3)C/C(=C\c3ccc(C)cc3)C2=O)cc1,CHEMBL3928840,IC50,nM,1590.0,IC50,uM,1.59
O=C1/C(=C/c2ccc(Br)cc2)CN(Cc2ccc3ccccc3c2)C/C1=C\c1ccc(Br)cc1,CHEMBL3983017,IC50,nM,830.0,IC50,uM,0.83
Cc1ccc(/C=C2/CNCC3=C2N=C2SC=C(c4ccc(C)cc4)N2C3c2ccc(C)cc2)cc1,CHEMBL3901794,IC50,nM,1800.0,IC50,uM,1.8
Cc1ccc(/C=C2/CNCC3=C2N=C2SC=C(c4ccc(Br)cc4)N2C3c2ccc(C)cc2)cc1,CHEMBL3972865,IC50,nM,2270.0,IC50,uM,2.27
Cc1ccc(/C=C2/CNCC3=C2N=C2SC=C(c4ccc5ccccc5c4)N2C3c2ccc(C)cc2)cc1,CHEMBL3910830,IC50,nM,980.0,IC50,uM,0.98
Cc1ccc(C2=CSC3=NC4=C(CNC/C4=C/c4ccc(Cl)cc4)C(c4ccc(Cl)cc4)N23)cc1,CHEMBL3945423,IC50,nM,1090.0,IC50,uM,1.09
Clc1ccc(/C=C2/CNCC3=C2N=C2SC=C(c4ccc5ccccc5c4)N2C3c2ccc(Cl)cc2)cc1,CHEMBL3930722,IC50,nM,1350.0,IC50,uM,1.35
Brc1ccc(/C=C2/CNCC3=C2N=C2SC=C(c4ccccc4)N2C3c2ccc(Br)cc2)cc1,CHEMBL3958208,IC50,nM,1480.0,IC50,uM,1.48
Cc1ccc(C2=CSC3=NC4=C(CNC/C4=C/c4ccc(Br)cc4)C(c4ccc(Br)cc4)N23)cc1,CHEMBL3921785,IC50,nM,1010.0,IC50,uM,1.01
Brc1ccc(/C=C2/CNCC3=C2N=C2SC=C(c4ccc5ccccc5c4)N2C3c2ccc(Br)cc2)cc1,CHEMBL3948489,IC50,nM,730.0,IC50,uM,0.73
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,CHEMBL659,IC50,nM,1300.0,IC50,uM,1.3
O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,CHEMBL3884988,IC50,nM,43.6,IC50,nM,43.6
O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,CHEMBL3884618,IC50,nM,9.7,IC50,nM,9.7
O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,CHEMBL3884858,IC50,nM,18.2,IC50,nM,18.2
O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,CHEMBL3885186,IC50,nM,12.9,IC50,nM,12.9
O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCCCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,CHEMBL3884690,IC50,nM,6.2,IC50,nM,6.2
O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCCCCCCNc4c5c(nc6ccccc46)CCCC5)CC3)cccc21,CHEMBL3883432,IC50,nM,1.3,IC50,nM,1.3
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,IC50,nM,6.0,IC50,nM,6.0
Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,IC50,nM,131.0,IC50,nM,131.0
CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2C1c1ccc(OC)cc1)CCCC3,CHEMBL398628,IC50,nM,182.0,IC50,10'-7M,1.82
O=C1NCCCc2c1c1ccccc1n2CCc1ccccc1,CHEMBL3971112,IC50,nM,12600.0,IC50,uM,12.6
O=C1NCCCc2c1c1ccccc1n2CCc1ccc(F)cc1,CHEMBL3919289,IC50,nM,10000.0,IC50,uM,10.0
CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OCCNC(=O)/C=C/c4cc(F)cc(F)c4)ccc3oc2=O)cc1,CHEMBL239046,IC50,nM,7.16,IC50,nM,7.16
O=C1c2ccccc2S(=O)(=O)N1CCCCCNCc1ccccc1,CHEMBL3922423,IC50,nM,33.0,IC50,nM,33.0
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,CHEMBL3304357,IC50,nM,4.4,IC50,nM,4.4
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,CHEMBL3304306,IC50,nM,3.6,IC50,nM,3.6
CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3[C@H](C1)C2,CHEMBL4113560,IC50,nM,2.4,IC50,nM,2.4
CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3[C@@H](C1)C2,CHEMBL4109726,IC50,nM,2930.0,IC50,nM,2930.0
